username,tweet
ematack,"nutty professor 2 the klumps ""klumpyville chunky town big aaass city "" eddy murphy does not get the credit he deserves in these films"
ematack,lovely weekend in bournemouth with the other half and his family now gonna check out some massive tessers on embarassing bodies
ematack,"""wow that is what we call a wopper"""
ematack,jel i'm in bournemouth going shopping now having a lovely time i'd still be up for a little cry later tho if u fancy it d x
ematack,spending your whole day house hunting is not good for the soul if i have to look at one more 'hospice peach' living room i'm gona kick off
ematack,i'm so desparate to move to london like miserably desparate then we can party forever woo hoo x x
ematack,no it's an actual cat not another word for a drunken woman although there's a few of those too they just get the cat all wound up
ematack,could the screaming cat outside my window just chill the fuck out honestly you're embarassing yourself
ematack,i have the worst hunger headache counting down the hours till 8 o'clock dinner at fratellis with and lou worz
ematack,i am cracking up at some of your replies to that comment thankyou for entertaining me on the worst journey home ever
ematack,somebody has defo shat on this train
ematack,morning going into london some exciting meetings today better see if i can find my charm floating around this flat anywhere
ematack,mctweety i corrected it realising i'd been distracted by all the 'seen bluds' throughout the film hoping to do do it quick busted
ematack,oh my actual god totes forgot about that what are we like how was the buffday xx
ematack,i'm afraid not x
ematack,that end scene with you & noel is intense i filled up when we gonna do a scene like that then i'm game xx
ematack,have a great time though yeah xxxxxx
ematack,and i'm emotional & pissed off that i'm not on holiday having laughs & drinking cocktails
ematack,george's tonsils are up so i'm helping with the babies helping em in the shop my lunch was too disappointing to even discuss
ematack,too jel to even be happy for u i'm sorting out the love lives of certain family members today everyones crying and depressed
ematack,phone hacker whistle blower found dead what the hell is going on
ematack,ergh this day has been a depressing write off watching 'fatal attraction' to top it off nicely
ematack,oh i said why do you go away without meeee without meh eh eh
ematack,why do you go away without meeeeeee xxx
ematack,my sister goes on holiday today for 2 weeks whilst i get put through hell by
ematack,right who do we want at the moment my moneys on tom and sorry but i thoroughly enjoyed watching susan get boyled like that i did
ematack,the farewell dinner for this evening 2 weeks without my clothes & makeup being stolen i'll like it for about a day
ematack,enjoying my saturday evening with the boys watching 'kidult hood' forgot how much i like this film makes me miss my pal
ematack,"henry just said ""i find orange squash really gay"" how's glasgow x"
ematack,now we're eating marmite on toast discussing how many cans of coke it would take to kill you if they fell on your head
ematack,stop you're making me too jealous xxxxx
ematack,please don't correct my spelling of saussages or i will kick off
ematack,saussage rolls sensations and sonny the dog happy birthday
ematack,reeeally gutted i can't make it tonight have a lovely time must catch up soon xxxx
ematack,off to get my hair done now then in the studio from 2 onwards have a great day people x
ematack,watching jedward on 'this morning' i just don't know what to say
ematack,you and joe were in my dream last night made me miss you all hope all's well xxx
ematack,just seen that 'owling' is now the new 'planking' i like it
ematack,is it really pathetic that i've been looking forward to using my new radox all day it is a bit
ematack,i'm not in it but looking forward to it all the same x
ematack,now having peach melba cocktails in 'living room' i shouldn't feel this dizzy on a wednesday
ematack,lighten up
ematack,although there is a couple next to us practically fingering eachother put me right off my scallops cheers
ematack,just had the nicest food in 'browns' in milton keynes with the boyf thoroughly recommend
ematack,what time do you want me and i promise to get there on that actual time and not 5 hours after xx
ematack,just spoke to carl what a shaame i'm seeing him & adam we'll have a jar for u then i must come stay with u soon x x
ematack,you look ruddy gorj i'm out in manc this saturday night for my cousins bday are u lot around xxx
ematack,quite literally gave me a kick up the arse today i have an adam shaped boot mark on my bum and in my soul
ematack,it's so criiiiinge isn't it i hate you anyway so dosn't really matter keep scrubbin' that kitchen
ematack,just me marths going on hols gonna start planning my lonely train packed lunch a mini vodka already made its way in xx
ematack,narnyyy happy birthday this saturday still on oh whaaa x
ematack,i have absolutely no energy today too depressed that i'm not somewhere hot sunbathing & drinking cocktails like every other bastard i know
ematack,he's a great trainer though follow him
ematack,training again with tomorrow i literally dread it with all my soul am i the only person who loathes excercise this much
ematack,i havnt been awake long
ematack,anyway more importantly i really want that puppy from the ceasar advert
ematack,watched the arse clenching interview with michelle collins on tm yes the accents bad but she's been interrogated like shes killed someone
ematack,oh matty u know i would happily be sandwhiched inbetween both of u speaking of which when can this happen have to see u all x
ematack,thoroughly second that x x
ematack,have a lovely birthday x
ematack,no i'm not in the inbetweeners film unfortunutly good luck with your exams x
ematack,harper seven beckham sounds like new abbreviations for the phonetic alphabet
ematack,harper seven oh for fu
ematack,i miss yooooooou xxx
ematack,no excercising ever again for me thanks
ematack,"""you are the laziest piece of shit i know"" thanks ads it's all about the motivation"
ematack,lunch with & i shouldn't have eaten an entire chicken before the workout i'm about to have
ematack,"having sunday lunch with the boyf couples convo next to us woman ""so full i'm dying "" man ""well we're all dying slowly "" happy sunday x"
ematack,this made me larrrf i just had a roast dinner so full that its making me contemplate some sort of self harm act its all over
ematack,great night at mk stadium thankyou so much to for the backstage passes bloody loved it now today rythms of the world
ematack,just met alexis jordan looking peng i've gotta say jls are getting sweaty fuuuuuuuck
ematack,backstage with having a little bevvy arnt weeeeee going to watch now from the stage
ematack,yeah i meant to tweet that twice i didn't
ematack,on my way with and with backstage tickets to see and very excited
ematack,on my way with and to mk backstage tickets to see and very exciting
ematack,what time is the gig tonight private message me x x
ematack,me and on our way into london voiceover then shopping for friday lashes tan vodka nurofen aka lilly savage's christmas list
ematack,hope you feel better soon x
ematack,carpet quiche can't beat it
ematack,i'm on my hands and knees hoovering up bits of quiche off my living room floor resentful
ematack,so annoyed i couldn't make it is it absolutely mental
ematack,extremely gutted i couldn't make the harry potter premiere like unbelievably gutted
ematack,emily* babes but yes of course i will get well soon xxxx
ematack,really good great laugh met up with some friends i havnt seen in a while which was nice any luck on the job front xx
ematack,the goose got a bit loose last night think i'll have a berocca for my lunch
ematack,you won't care soon trust me on that one u will laugh & laugh and pity them hate to say it its a great feeling x
ematack,i am out x
ematack,haha
ematack,my what what's that
ematack,bungalow banter this evening x
ematack,"boys that get on from luton ""what time ya legs open "" ""when your mums closes "" just an example of the laughs we have 'ere"
ematack,dis a tiss you naughty wintey
ematack,drinks with is always a good plan great night x x
ematack,cosmos coronas and courvoisier with in bungalow 8 yeah baby
ematack,i live there its a lovely little village
ematack,a happy birthday x
ematack,from steak baguettes in ampthill to the red carpet at the savoy theatre my life goes funny on me sometimes
ematack,buckton it does exist x
ematack,yes it takes me pretty much all day to get ready
ematack,just finished lunch with and now getting ready for tonights press night of 'legally blonde' in the westend
ematack,extremely chuffed with my beautiful stuff from thankyou xxxx
ematack,was gona tag u in the post to make u feel like ur here but its just not gona cut it i'll tag you in a cheese update later x
ematack,family party sharing giving loving caring cherishing laughing devoting twat vibes
ematack,in the shop with eating jack pots checking out the hot dads of bedfordshire there's a 'beige shorts with socks' vibe going on
ematack,going for a run with we've colour co ordinated our outfits had to beg lydia to not wear a pink diamond covered hair band though
ematack,"do you think that sometimes marilyn manson wakes up in the middle of night and thinks ""oh fuck what have i done """
ematack,take your beyonce wig off stop dancing in your pants to 'single ladies' and find the remote i am kicking off over here
ematack,chilli night at the barnes household with and finding it hard to dodge the garlic bread overload
ematack,defo defo are we crisping and dipping or being good x x
ematack,haha yes you are all right would defo prefer that rather than saying i could return them if i wished
ematack,"when paying for thongs i really don't want the fat sweaty male assistant to say to me ""you can't return the them"" no that's fine i won't"
ematack,having some champers with my aunty amy celebrating her getting the role of mrs johnson in 'blood brothers' well done ames xxx
ematack,r webster yup that was me
ematack,i am suffering today that is all
ematack,when we gonna get loose on the goose miss you man x
ematack,x good luck you'll be great xxx
ematack,en route x
ematack,just my mate dave when he's had a few get down
ematack,amazing are you coming to the supperclub tonight afterwards xx
ematack,and are actually giggling at the hot man next to us he bloody knows it
ematack,on the train looking like a drag act with not the same without our key team leader
ematack,thought it was you wizzing through could smell you a mile away speaking of smells wen we having cheese vibes in strets x
ematack,i thought of you today when i was panicking in topshop defo need a fab stylist yes drinks soon let me no wen ur around x
ematack,been shopping all day looking for something to wear to the wireless vip party tonight havn't found anything
ematack,yes i'm at wave today think its a quick one though you gonna be there x
ematack,and i've just seen a lizzard on the platform mental
ematack,on my way into town didn't think my outfit through so if u see a white flabby arse peeking out a small summer dress that'd be me
ematack,follow friday its just for getting more followers saaaaaad x
ematack,defo less of the gusset shots
ematack,nice day shopping and yo sushi ing caramel frap for the ride home which is now giving me terrible heartburn
ematack,here comes birdys new tune sounding all depressed
ematack,house viewing number 2 today we're thinking bigger wider with grass in the garden then we'll talk about the house
ematack,you should never have more than 2 gummy bears in your mouth at one time there's just no need
ematack,just watched 'angry boys' for the first time bloody love chris lilley
ematack,when we hittin' tonbridge for absolute mayhem x
ematack,"dad ""the thing is love life is like a mind field of hoes "" on the subject of divorce"
ematack,"catching up with dad eating haribo it got awkward when somebody outside my window shouted ""get your muff out then bigjugs "" he was baffled"
ematack,house hunting is fun however i would never object to anyone who's willing to just buy me one as a surprise obvs with a merc on the drive
ematack,artists he's the star of 'the social network' very geeky and cute xxx
ematack,is jesse eisenberg on twitter i need him i just need him
ematack,looking round a cute cottage today with this flat is all partied out let's go find some other neighbours lives to ruin
ematack,there's a very frightening man sitting next to me on the train & i feel very uncomfortable shall i move or wack him with my massive bag
ematack,hardy never ever ever ever again or a 99 flake for that matter
ematack,london is melting me today dinner on some sort of patio tonight please
ematack,south end you've been a hoot next time if you're lucky i'll show you my south end good day x
ematack,"""your head is massive in real life """
ematack,"my favourite greeting ""naaaah don't watch tv much never heard of it"" well f*ck off then babes"
ematack,marie88 mayhem apparently any good
ematack,the tunes coming out this car are quite frankly blowing my god damn mind
ematack,off out in saaaaaaff end tonight avec warren who's out thrill us x
ematack,all we need is little matty haydock where on earth is that sex bomb is he on twatter
ematack,printing off scripts becomes the most challenging task for me printers never work do they i think the time has come
ematack,morning this sunshine is good praying it stays like this for birthday do tonight x
ematack,i wanna hear all about last night xxx
ematack,"""its not the best river i've ever been down think i just saw a fish with 3 heads """
ematack,happy birthday have a good one x
ematack,"""i nearly choked to death on an icepop"""
ematack,i am so in love with simon cowell its making me sick
ematack,simon cowell on piers morgan i'm ashamed at how much i fancy him his halcyon days demands are right up my alley oh stop it
ematack,hello watching it now hope you're well and hope to see you soon x x
ematack,sofa big socks looking vile watching friends
ematack,styles this must mean you're in a crazy country where are you x
ematack,only just seen this tweet how i larrrfed i reckon he's a cheese &pickle man slight pallet de clack afterwards
ematack,"getting up at 6am is vile and if someone says to me ""welcome to the real world"" i will be livid morning everyone x"
ematack,flying lessons as a treat yeh guys after a hard days work you're getting up at 6am for flying lessons
ematack,with a k omg that wud be lovely do u know where we're sitting we're outside a fudge cake would be thoroughly appreciated xxx
ematack,off to the pub to celebrate warren birthday a crabbies on ice for me please if it rains i am really gonna kick off
ematack,&lt do it guys let me know what you think x x
ematack,a happy birthday to a very cute & miniture warren a few cheeky ones tonight sounds right up my alley then we'll talk about drinks
ematack,i wish to christ this game angry birds didn't exist on my ifone it's all i can think about
ematack,go on and click on my page to find out a bit more about me and what i get up to with my big orange head tar folks x
ematack,5000 i'm not in the film i'm afraid x
ematack,we did indeed xx
ematack,has anyone had a look at sparkle yet
ematack,can't believe that such sad news r i p ryan dunn you gave us many laughs x
ematack,ryan dunn is dead what no way i am utterly devastated if this is true
ematack,whens the milton keynes gig i live right next to mk xx
ematack,screw you bring me back a coz chick paneen mixed salad and a diet pepsi i'll be so annoyed if you don't cheers x
ematack,have a great first day x
ematack,but just heard some great news that my cousin and his mrs have just had a baby girl welcome to the world rosie riley xxx
ematack,monday never any breakfast items in i am livid and i wish i was off to glastonbury first few moans of the day done
ematack,lighten up
ematack,"i can't help but hate it when people say ""hello you look well "" it obviously means 'well fed'"
ematack,what time are you finishing i'm in the brown room with crisps and dip intending on being here all night x
ematack,my head is going to explode
ematack,a very good weekend and mums lasagne has just tipped me over the edge
ematack,went for a cavegirl any excuse to look like an actual hooker
ematack,i'm a shallow pathetic individual and i demand over 11 000 followers today make it happen my little poppets x
ematack,ooooooh that could work now thanks to you i'm searching all of bedford to find a wind machine to walk around with x
ematack,warren buckton
ematack,gong to a fancy dress party tonight me and are going shopping to get last minute stuff ideas would be so appreciated x x
ematack,hyland arr babe literally had to go in & out of the audition straight back home was painful knowing u were nearby must get together x
ematack,i hope there is an oversized glass of wine waiting for me when i get home
ematack,audition done now on my way home ticket men are moody pricks arn't they
ematack,eaten my entire packed lunch before midday
ematack,no
ematack,aaah have a good one i'm sure you'll smash it xx
ematack,morning at mk station waiting for my delayed train to manc but its ok because i've got a packed lunch
ematack,buckton so i wasn't the only one thank god i was being accused of early menopause thanks buckers hopefully see u at the weekend x
ematack,no afraid not x
ematack,those of you shouting 'cola bottles' at me completely on my wave length
ematack,i can't learn my lines without fizzy gummy sweets
ematack,london was far too hot today not even sunny just cremation type heat anyway big audition tomorrow in manchester
ematack,i am absolutely cracking up x
ematack,i'm in manc thurs for an audition you around for a coffee and a snog or you working xx
ematack,yeah i like her and i like this programme why am i crying at it poor tim
ematack,i quite like this 'fairy jobmother' i think i do anyway i might hate her in about 10 minutes
ematack,oh really wish i had seen this earlier
ematack,lucy yaaaay lovely to hear from you hope you and your girls are well xxxxx
ematack,physio was paaaainful havnt had to pull out an ice pack since dancing on ice now learning lines for a casting tomorow someone cook for me
ematack,don't be ridic
ematack,"hopped up out the bed put my slacks on physio appointment today turns out in professional terms my body is ""fu*ked"" so this should be fun"
ematack,"i said to her ""what's mum & dad doing "" she replied ""oh mums at buckingham palace and dads in the theatre doing 'alarms and excursions '"""
ematack,"just picked up my 5 year old cousin from school shades on books under her arm and her greeting to me was ""don't touch me"" so showbiz"
ematack,congrats to my ridiculously beautiful cousin on getting her job well done lyddy bum xxx
ematack,yaaaay my naughty naughty bumble bee x
ematack,ok ill be ready for when ur back from the sunbeds then and we'll go x
ematack,shall we go for lunch today and do productive things
ematack,morning everyone no milk in well that's just great
ematack,this hangover has been sent from the pits of hell to ruin my life dinner & drinks again tonight thai food will do me nicely
ematack,why do i insist on ruining every single saturday morning with a massive self inflicted headache seems like a great idea at the time
ematack,gov i changed my mk plans last minute mental
ematack,the foils are on looking reem i must say good hair makes better evenings
ematack,no its fine bread olives & prosecco in frats then a bit of a dance to rianna next door looking annoyingly over dressed x
ematack,morning hair done at 2 then ready to start sharing & caring with some slags
ematack,on my way home from london manic morning could the sun come back out please that would be great
ematack,ynwa no idea who he is but he is just mental
ematack,'going to work' can't always end in being led astray to 6 different bars and balans at 4
ematack,yes good idea i'll bring sweets x
ematack,omg we're gonna party so hard at v need you back in my life xxx
ematack,adamson we are defo doing this xxxx
ematack,spain is on
ematack,yeah loads
ematack,nightmare getting the train into london today i found myself discussing it with some sweet little old ladies they were crackin' up
ematack,so today martha and i will be scrubbing this flat top to bottom
ematack,so depressed cos of the film i watched last night when i say i cried all the way through i literally mean sat on my own roaring
ematack,more than welcome boys congrats yet again love the song xxxxx
ematack,watching 'curious case of benjamin button' for the first time its half an hour in and i'm already having an actual breakdown
ematack,sack off any clients you have today and just come do my hair instead brilliant idea i'll make you lunch x x
ematack,ampthill library are sending my sister actual death threats for not returning books
ematack,i have no idea d x
ematack,so up for coming for a weekend when ur there ooooh natalie i need you to do my hair my girl is on hols can u do my roots x
ematack,and for it to actually be true
ematack,i would love for somebody to tell me i'm going on holiday tomorrow with about 10 mates and that its all been booked as a surprise
ematack,"hahaha ""pantie hose foreplay """
ematack,didn't know mentioning rubber gloves would spark a load of strange sexual comments did i walk into that one
ematack,hello everyone on a mental cleaning spree today absolutely no excitement to report whatsoever but i do have new rubber gloves
ematack,i wanna go to the cinema bumble bee marfs saying you're going tomorrow but i say tonight because tuesdays are dull x
ematack,today i am sorting my damn tv out and i'm gonna have a damn good panini
ematack,a very very good bank holiday weekend
ematack,fuck off that's obviously been photoshopped
ematack,macd nice try mr
ematack,macd where
ematack,i'm in manc for the weekend what u doin tomorow think i'm goin into the centre with my cousins u around for some lovin x
ematack,doing laundry before we go up to man chest hair for the weekend god i need to get a washing line
ematack,well hello stick rebecca black on because it is most definitely friday friday gotta get down on friidaaay
ematack,have a great 17th birthday x x
ematack,just watched that hand transplant on bbc1 absolutely insane surgeons around the globe loving your work
ematack,me today at gumball rally
ematack,eating your tea at this kind of hour is an absolute shitter now i have nothing to look forward to all evening
ematack,amazing news we'll be down in the evening then we'll talk about the time we're getting there wooooah x
ematack,oh come on in my defence that step was absolutely invisible amazing stack i must say x
ematack,are we gonna be seeing you this weekend pumpkin tits xx
ematack,just been to the launch of 'sparkle' will be uploading my first videos over the weekend
ematack,happy birthday have a lovely day x
ematack,audition done now on my way to the launch of 'sparkle' you'll all see what that is soon very exciting this rain needs to piss off
ematack,morning on my way to an audition looking like a hooker far too early for false lashes and pushed up boobies might have to up my rates
ematack,watching the apprentice learning lines for an audition tomorrow still feeling absolutely diabolical if i'm honest
ematack,if you bring me one home i will cry
ematack,good seeing you last night hope you had a goodun i have a new phone with no numbers so private msg me urs again x
ematack,and you hope you got your flight ok and don't feel as awful as i do today xx
ematack,is it just me or do we have fit head of states i think i need to be part of this special & essential relationship
ematack,would like to thank and everyone at lipsy for the lovely clothes and a great night x
ematack,morning i've tried to wake up but i've decided i'm not ready yet ill try again in a bit
ematack,voiceover done now on my way to the lipsy offices to choose an outfit for tonight so fun
ematack,"imagine being the lead driver of the convoy of range rovers leading obama to the palace and the satnav freezes ""oh for fu """
ematack,getting caught up in royal and presidential mayhem this morning barack obama prince charles and camilla powering through the traffic
ematack,hot and flustered like a sunburnt toddler en route to 'zoo' studios for voiceover starbucks first
ematack,kilburn traffic is mental somebody grab me a panini or i will kick off
ematack,morning my little flumps me and on our way into london singing amerie one thing very loudly radio 1 is doing it today
ematack,just had an overwhelming urge to watch james and the giant peach
ematack,can't wait to see that minx x
ematack,your phone is never bloody on
ematack,trying to ring u to say bring my joggers and trainers xx
ematack,so effing excited to see my sex bomb at pixie lotts lipsy party tomorrow night
ematack,lovely evening watching the baftas lol is rockin' that amazing red dress and i'm still in love with martin freeman
ematack,hope you had a wonderful wedding miss all you guys xx
ematack,crazy
ematack,being forced to watch the football weyeeey
ematack,i've only just read it useless with texting can't make that day but i hear your involved with sparkle me too party on 25th x
ematack,yet to find a spray tan that dosn't smell like actual anus
ematack,we need more fake tan this one bottle just won't do
ematack,you were in my dream last night x
ematack,uh oh it's not good for u deacon i keep telling u ha hope you're well love congrats on anuvahood our screening next x
ematack,i think at times like these drunk and tired squashed on a 3 man sofa with 8 people there is only one solution 'uncle buck'
ematack,"""show me the money then show me the script"" snoopdoggydogg"
ematack,saving yourself for tomorrow winty head x
ematack,snoop dogg on grayham norton now
ematack,first time going for a run with the other half
ematack,at a mates bbq with a few crabbies down thee old trachea
ematack,buckton playing golf and boiling yourself in a hot tub doesn't count as exercise buckton
ematack,morrrrniiing i really like thursdays but my trainer adam is about to come along and ruin it all
ematack,great shoot today absolutely knackered and am completely overly made up for the train ride home snacks and pasta awaits
ematack,on my way to the shoot but first having a chat with a 3 year old on the train who keeps waving and showing me what she's got in her nose
ematack,such a boring day holiday blues back to reality getting stuff ready for shoot tomorrow can't say what its for yet should be fun though
ematack,home curry bath bed
ematack,are u in london though or bedfordshire cos if its london we can't we've only just landed back in england where are u now x
ematack,i'm on my way back from venice today how long are u around for x
ematack,6ish shall we have dinner x
ematack,can't believe its the last day of my hols and have only just managed to get twitter working gutted venice you've been a treasure x
ematack,"yeah it was more to drown out the conversations on the train ""honestly her head was the size of a fruit pastel"" oh for fff"
ematack,christians already bollocking me for moaning *pulls devil face* ahaha x
ematack,first panic of the day i've forgotten my ipod absolute disaster i am now extremely depressed
ematack,jumping on a train to gatwick airport
ematack,"discussing food with my mate ""holly would u eat seafood "" ""nah i'm just into chocolate & tuna"" fair enough"
ematack,drinks pizza & the apprentice before i have to give in to the fact i haven't begun packing or prepping for my holiday tommorow
ematack,on my way home to pack venice for 4 days sounds right up my alley
ematack,arrived at mayfair studios for the sound session lovely to bump into mr bob hoskins and sascha bennet again
ematack,it baffles me how women can wear 6 inch heels when they're shopping how on earth can you be having a nice time
ematack,on my way into london to sign a contract exciting then doing an adr session for 'weighed in' this weather needs to bore off a bit
ematack,cal nope afraid not
ematack,a topshop fiasco and a wagamamas later i'm officially spent promised myself not to wear my new clothes and get some kind of sauce down them
ematack,on my way to milton keynes shopping for my holibobs buying little mini shampoos makes me very excited
ematack,thankyou good old topshop x
ematack,stir fry and the kings speech tonight please
ematack,they settled for trifle and chips now time for training would honestly rather have a fat arse
ematack,i'm getting ibiza blues it's nearly a year since we went so fun miss my boys x x x
ematack,"oh for gods sake don't start a conversation with me that begins with ""so i collapsed this morning """
ematack,chatting to house wife mothers about the weather my life is flashing before my eyes
ematack,picking up my cousins from school and giving them their tea what do u feed 6 yr olds i'm thinking a bowl of chips and a frube
ematack,just had the most amazing lunch in fratellis so good when staff are family members you can be inordinately fussy thankyou x
ematack,it's all going off how exciting when you guys doing the apollo xx
ematack,i thought that tax bloke was supposed to take half of your earnings not every single fucking penny
ematack,ok my remote has actually disappeared gonna be watching bbc1 all night anything good on
ematack,great weekend with the fam and boyf now if i could find the remote to my tv for a chilled out evening that would be amazing snacks
ematack,night in million pound drop cheese board wine with my boyfriend and cousins shit the bed i am in heaven
ematack,no i'm not
ematack,dinner tonight with some faves and about a million others for my christians home coming and bday
ematack,oh my god shut up please come down snacksssss x
ematack,major lols
ematack,cannot believe i made it to 18th place in fhms top 100 sexiest women if they saw me now they'd demand a re count
ematack,dinner and drinks with my lovely and very tanned boyfriend and his family very happy
ematack,i miss u too munchkin so gutted couldn't make any tour dates hope you had a blast let's have london fun soon xxx
ematack,no i am not pregnant it was a joke jeeeeesus
ematack,on way to heathrow to pick the old boyf up 5 months of being away i hope he dosnt notice my pregnancy bump that's defo a joke daily star
ematack,ok i have the worst cold ever but have to go out again tonight any quick remody suggestions would be much appreciated don't say sleep
ematack,arrrrrrr how nice x
ematack,on a serious note what a lovely day kate middleton the perfect princess
ematack,could i just marry both the princes that'd be one hell of a honeymoon
ematack,aaaaaaaaaaaall the time
ematack,team mark or team joey joey all the way surely jesus i need to get out the house
ematack,he certainly makes my pallet tingle x
ematack,you are mental
ematack,i'm wet for the cute little american one his rubarb balls look incredible food looks good too fff x
ematack,"""john i'm gonna take my jumper off and dive right in there cos that is tropical heaven "" oh greg you are just fab"
ematack,"""guys let's cook "" bloody love a bit of tarode"
ematack,what time's masterchef on tonight
ematack,on my way into london listening to 'i'm in miami bitch' on my ipod over and over isn't exactly putting me in work mode god i love summer
ematack,i bloody love that little kid who forgets the quiche in the morrisons advert
ematack,this weekend has destroyed me i look like one of those poorly donkeys
ematack,the easter bunny has been an absolute prick this year completely and utterly embarassed himself tonight pub golf
ematack,really shocked to hear the news about john sullivan such a gifted writer and a lovely man my thoughts are with his family and friends xxx
ematack,my trainer shall be here in one hour to ruin my life i won't throw up this time i will
ematack,come on john mayer sing me to sleep you absolute gem
ematack,i'm going glamping
ematack,"my brother actually just said ""chlamydia is the only exam i have ever passed"" proud isn't the word"
ematack,could egg day just hurry up so i can tuck into my treats that my mum has actually hid around my flat
ematack,2011 hello here's your tweet thanks so much really appreciate it xx
ematack,click on view songs and he's on the last page his name is josh georgas and the song is called 'on and on' thankyou so much xxxx
ematack,could everyone do me a favour & vote for my mate on this songwriting thing would be much appreciated
ematack,after seeing the weather forecast for this week i will be stocking up on various ciders and i will be histerical and over excited
ematack,here's the link xxxxxxx
ematack,lucy congratulations gary give my love to your girls hope you're well miss ya xxxx
ematack,gavin and stacey is doing it for me right now that and a bit of pop heaven
ematack,i love it xxxxxx
ematack,aaaah thankyou x
ematack,everybody checkout the new video i'm in for new single aaaaah that was a good day
ematack,anybody who enjoys working out is mental
ematack,that picture that was posted is not me with brown hair it's my sister she accidently posted it on my twitter instead of her facebook
ematack,lol
ematack,leee to seem cool just casually doing stuff on a saturday not rotting away looking peng bring me my sarn now
ematack,i can't wait for the rain to come and piss all over my pub lunch round two tonight with team reem my batteries seeeriously need changing
ematack,somone get me out of hollister away from the male assistants before i get in serious trouble
ematack,"gotta love it when it kicks off at a petrol station ""go around you bellend "" shopping time this is gonna be epic"
ematack,"and i just remembered you live in luton ""oh no"" said in pheobe tone obvs xx"
ematack,i don't drive but thanks all the same
ematack,yes i was gona ring u but we need a car if we're gonna go mk luton isn't great for clothes or general human sanity x
ematack,great let me know when u know for sure and i'll get some tickets xxxx
ematack,buckton i have never felt like such a loner where are you when i need you
ematack,yo sushi and shopping i couldn't be more up for this but nobody will come with me
ematack,when are you in london i need to see your faces xxx
ematack,i want a thomas the tank engine yoghurt
ematack,haha i said that in an audition the other day cos i dropped my script on the floor as i was in full flow embarro xx
ematack,i'm so pleased you like it the press they're getting is amazing of course if i ever go that way i know who to call p x
ematack,paracetamol in the system gloves on tunes and a slight wave of histeria this place is going to be immaculate
ematack,right i'm hungover & so hungry i'm gonna eat my own head can someone come make me some lunch please and a lem & lime would go down a treat
ematack,wehaaaaay thanks everyone 10 004 now i'm just getting greedy
ematack,having a good crack however me and carl had to improvise with tex mex outfits
ematack,more birthday celebrations for lydias birthday tonight mexican vibes
ematack,everyone follow new band i'll be appearing in their video released in june the track's called 'already gone' great stuff
ematack,wooooo congrats with all the progress guys doing great xxx
ematack,9 more followers to go to get to 10 000 see i do this very late at night when i'm bored with nobody to play with
ematack,i am loving great british hairdresser but that bloke is absolutely terrifying and abbey clancey is far too attractive
ematack,i blame the goose
ematack,so jel i love u x
ematack,i'm in your neck of the woods made me think of you i want you to come out xx
ematack,heatworld posted a great tweet about you guys x
ematack,gotta love a travelodge cold shower and crisps for dinner who's out at faces on a school night then
ematack,faces in essex tonight for my beautiful cousins birthday i might treat her to a vajazzle
ematack,69 sorry it is difficult i try my best to tweet as many people back as i can x
ematack,maj x
ematack,happy birthday blake xx
ematack,s happy birthday met have a lovely day xxx
ematack,ooh just seen i'm nearly up to 10 000 followers i'm not the beg type but go on be a bunch of babes and get me there
ematack,watching the last ep of the first series on the inbetweeners maaaan how beefy was i still need to shift some of those pounds
ematack,on my way home from the bbc what a looooong day i would give my left tit for a dinner to be waiting for me when i get in
ematack,foreman soz love it's hard to reply on yee old twitter i'm not in the inbetweeners film so obvs u won't wana watch now x
ematack,en route to town for my audition love this weather is the rain gonna come and piss on our weekend do we know
ematack,it's that embarrassing that i cannot go back and change the punctuation shitter
ematack,actually quite enjoying watching the football do wish i was at the pub though not quite the same when you're babysitting drinking squash
ematack,feeling bit better today sitting in my aunties garden learning lines for my audition tomorrow might even crack on with a mini magnum
ematack,watching supersize vs superskinny just makes me hungry and makes me want to pour my heart out to dr christian j let's face it you would
ematack,sorry people are reading false information it says in the press i'm going to be in the inbetweeners film unfortunutely this is incorrect
ematack,poorly sick can't get out of bed you've gotta be kidding me
ematack,and i can feel a coughing fit coming on get ready for this it's gonna be big
ematack,the couple upstairs are defo bangin' away on the other hand i just sipped water and spilt it all down the suit
ematack,the one with an actual talking scotch egg got marf very excited x
ematack,he's incredible i defo would
ematack,filming tomorrow for al murrays new show looking forward to it now could the screaming youths outside piss off so i can sleep cheers
ematack,holy shit britains best dish has started again get in
ematack,venice is booked so bloody excited i have discovered though that i am useless at booking things so glad my mum was visiting
ematack,well hello little chick peas so today i must book mine and christians holiday to venice where should we stay any recommendations
ematack,so happy that i'm watching 'just married' ashton kutcher oh boy
ematack,pub lunch done slight family row done making up done crumble time
ematack,could somebody go food shopping for me and get loads of really fun things that would be great
ematack,lewl marf i've really hurt my wrist from falling out the tree last night seriously x
ematack,out on a school night ummmmmmm im tellin'
ematack,all im wondering is why you're not out on a thursday sesh with me sort it aaaaaat lets hook up soon for gropes xxx
ematack,i never thought of that genius maza xx
ematack,just burnt a huge hole in my favourite trousers with the iron this is why i don't iron and use straighteners instead honestly it works
ematack,when you're watching 60 minute makeover you know it's time to get dressed
ematack,buckton if i had known we could have had a little latte session i dont drink lattes but still glad i know this for future trips x
ematack,at zoo studios today for vodafone voiceover i wish i hadn't discovered caramel coffee frappacinos
ematack,really sorry to hear that and i hope he gets well soon x
